"SITENAME","DATE","TIME","SALINITY","TN","TP","TOC","NH4","N.N","NO2","SRP","DOC","NO3","DIN","WY","season","Chla","STATION"
"TS/PH6a",2018-06-26,"12:38",2,1.2896809092,0.01982320768,NA,0.220325391,0.022970988,0.87,0.06535463782,15.5538565,0.77,0.243296379,2019,"A_Wet",NA,"TS/PH6a"
"TS/PH6a",2018-07-19,"13:05",1,1.2619476432,0.01765504434,NA,0.080398458,0.010925226,0.12,0.0011,17.4055100869,0.66,0.091323684,2019,"A_Wet",NA,"TS/PH6a"
"TS/PH6a",2018-08-27,"12:00",1,1.0458942957,0.01734530672,NA,0.066952026,0.03081474,0.14,0.0011,13.9524338369,2.06,0.097766766,2019,"A_Wet",NA,"TS/PH6a"
"TS/PH6a",2018-09-28,"13:01",1,0.9505787022,0.0123895048,NA,0.031094874,0.009104355,0.1,0.0011,10.47933575,0.55,0.040199229,2019,"A_Wet",NA,"TS/PH6a"
"TS/PH6a",2018-10-25,"12:31",1,0.7918827912,0.01115055432,NA,0.032915745,0.009244422,0.12,0.0011,8.866899275,0.54,0.042160167,2019,"A_Wet",NA,"TS/PH6a"
"TS/PH6a",2018-11-29,"13:01",3,0.7998385968,0.01300898004,NA,0.060088743,0.014847102,0.08,0.00278763858,13.6521663369,0.98,0.074935845,2019,"B_Dry",NA,"TS/PH6a"
"TS/PH7a",2001-05-30,NA,34,0.5626071189,0.0123895048,962.5,0.085721004,0.008684154,0.16,0.0011,11.26003125,0.46,0.094405158,2002,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2001-06-27,NA,24,0.4934420343,0.01207976718,1003.333,0.046922445,0.006723216,0.24,0.0011,11.7804909131,0.24,0.053645661,2002,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2001-07-20,NA,36,0.874438281,0.00991160384,1125,0.062049681,0.00840402,0.24,0.0011,13.5020325869,0.36,0.070453701,2002,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2001-08-23,NA,3,0.8073742014,0.00960186622,1607.5,0.040199229,0.005882814,0.17,0.0011,19.7676064131,0.25,0.046082043,2002,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2001-10-01,NA,1,0.6052014936,0.00867265336,1248.333,0.021290184,0.010645092,0.18,0.0011,14.9733433369,0.58,0.031935276,2002,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2001-11-12,NA,1,0.620776944,0.00433632668,930.833,0.039498894,0.014707035,0.11,0.0011,10.8596785869,0.94,0.054205929,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2001-12-10,NA,2,0.7698222387,0.01796478196,931.667,0.081939195,0.028433601,0.32,0.0011,10.5894378369,1.71,0.110372796,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-01-08,NA,1,0.812808801,0.00650449002,864.167,0.073114974,0.032775678,0.21,NA,9.6706192869,2.13,0.105890652,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-02-16,"10:30",8,0.6467593725,0.00743370288,973.333,0.084740535,0.025071993,0.28,0.0011,12.2709358369,1.51,0.109812528,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-03-25,"15:30",13,0.5023362888,0.01177002956,862.5,0.067652361,0.020029581,0.4,0.0011,10.4893406631,1.03,0.087681942,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-04-24,"13:50",20,0.5790649914,0.01424793052,774.75,0.137685861,0.024091524,0.55,NA,9.5685283369,1.17,0.161777385,2002,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-05-14,"11:30",28,0.3845399418,0.00867265336,833.167,0.041599899,0.01260603,0.16,NA,9.9608698631,0.74,0.054205929,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-06-28,"12:25",5,0.6351618249,0.0139381929,1435,0.015967638,0.003081474,0.15,0.0011,16.8650285869,0.07,0.019049112,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-07-24,"11:40",2,0.6919449867,0.00557527716,721.5,0.076196448,0.030254472,0.25,0.0011,8.2863861119,1.91,0.10645092,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-08-15,"12:00",3,0.7580846241,0.0061947524,765.417,NA,0.055326465,0.99,0.0011,9.2202180369,2.96,NA,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-09-13,"13:30",1,0.4773763494,0.0046460643,961.667,0.025492194,0.006162948,0.16,0.0011,11.845552875,0.28,0.031655142,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-10-11,"14:00",6,0.7222834989,0.00433632668,750.25,0.092024019,0.058127805,0.77,NA,9.689632225,3.37,0.150151824,2003,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2002-11-15,"11:00",8,0.3484586826,NA,995,0.042860502,0.005042412,0.1,NA,10.689523,0.26,0.047902914,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2002-12-17,"13:00",1,0.5961531654,0.00712396526,970,NA,NA,NA,NA,NA,NA,NA,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-01-30,"13:00",14,0.5336412633,0.00650449002,1268.333,0.069053031,0.009104355,0.21,NA,NA,0.44,0.078157386,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-02-21,NA,22,0.6439860459,NA,728.25,0.028573668,0.007983819,0.08,NA,8.4925617881,0.49,0.036557487,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-03-13,NA,24,0.9286302033,0.00712396526,906.667,0.130962645,0.01120536,0.15,0.0030973762,9.3823624869,0.66,0.142168005,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-04-29,NA,27,0.5538529314,0.01796478196,557.75,0.045941976,0.011345427,0.1,NA,NA,0.71,0.057287403,2003,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-06-03,"13:00",2,0.6107621535,0.01300898004,1234.167,0.029834271,0.013026231,0.15,0.0011,13.7122198369,0.78,0.042860502,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-06-23,"12:30",2,0.4501893447,0.00960186622,1267.5,0.030254472,0.013866633,0.22,0.0011,13.7022029131,0.77,0.044121105,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-07-22,"15:30",1,0.49583718,0.01641609386,NA,0.052385058,0.01820871,0.16,0.0011,8.5996612,1.14,0.070593768,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-08-13,"13:35",2,0.5918110884,0.01022134146,1192.5,0.012746097,0.002521206,0.1,0.0011,12.70131525,0.07,0.015267303,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-09-25,"13:50",2,0.4624732206,0.00588501478,1235,0.032635611,0.008684154,0.25,NA,8.5075751631,0.37,0.041319765,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-10-16,"13:00",0,0.3873412818,0.00681422764,926.667,0.015127236,0.004061943,0.13,0.0011,8.8508890119,0.16,0.019189179,2004,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2003-11-20,"15:30",0,0.3679700157,0.0046460643,800.75,0.009244422,0.004622211,0.11,0.0011,7.7879420619,0.22,0.013866633,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2003-12-29,"12:00",2,1.1081820906,0.00681422764,697.75,0.059388408,0.007143417,0.1,0.0011,8.6717254,0.41,0.066531825,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-01-27,"14:45",12,0.3356565588,0.00867265336,673.5,0.096506163,0.008684154,0.17,0.0011,9.911830175,0.45,0.105190317,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-02-19,"12:20",9,0.4591956528,0.00588501478,770.333,0.071294103,0.009524556,0.13,0.0011,9.359337975,0.55,0.080818659,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-03-30,"13:00",19,0.6361703073,0.01517714338,1329.167,0.063170217,0.051964857,0.05,0.0011,16.1143598369,3.66,0.115135074,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-04-20,"12:15",24,0.335460465,0.00898239098,NA,0.148611087,0.036277353,0.16,0.0011,NA,2.43,0.18488844,2004,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-05-11,"13:35",27,0.3510499221,0.00557527716,768.25,0.020869983,0.013306365,0.07,0.0011,11.1899728369,0.87,0.034176348,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-06-23,"12:30",30,0.4083373251,0.00867265336,805.917,0.026892864,0.00700335,0.05,0.0011,11.3901431631,0.45,0.033896214,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-07-15,"13:15",42,0.5809418892,0.0077434405,712.833,0.056727135,0.008263953,0.31,0.0011,11.32008475,0.28,0.064991088,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-08-22,"13:45",16,0.9703281492,0.0092921286,1614.167,0.063870552,0.023251122,0.17,0.0011,19.8076500869,1.49,0.087121674,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-09-30,"13:00",23,0.5369748579,0.00743370288,NA,0.149031288,0.02101005,0.19,0.00402658906,NA,1.31,0.170041338,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-10-21,"11:45",7,0.5314842315,0.0077434405,1734.167,0.02661273,0.026192529,0.2,0.00247790096,20.3681414131,1.67,0.052805259,2005,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2004-11-04,"9:50",3,0.4423455927,NA,1515,0.048463182,0.013306365,0.24,NA,20.41819,0.71,0.061769547,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2004-12-08,"14:10",4,0.5705489178,0.02075242054,1091.667,0.133483851,0.037397889,0.7,0.0011,13.5220424131,1.97,0.17088174,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-01-27,"16:10",32,0.5585311692,0.00712396526,836.667,0.041179698,0.016107705,0.96,0.0011,9.9318520119,0.2,0.057287403,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-02-22,"13:43",33,0.5187241278,0.02137189578,1037.5,0.047202579,0.016667973,0.81,0.0011,12.0207049131,0.38,0.063870552,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-03-15,"14:36",36,0.723586122,0.00960186622,862.5,0.048042981,0.018909045,0.18,0.0011,11.2300045,1.17,0.066952026,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-04-14,"13:15",42,0.4413090969,0.00960186622,930.833,0.044961507,0.01120536,0.24,0.0011,11.9106148369,0.56,0.056166867,2005,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-05-24,"13:17",50,0.9244422,0.01115055432,863.333,0.026892864,0.013726566,0.34,0.0011,10.7095448369,0.64,0.04061943,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-06-21,"13:30",28,0.8374045662,0.01362845528,1200,0.059668542,0.023531256,0.19,0.0011,15.64393675,1.49,0.083199798,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-07-12,"14:02",15,0.4927276926,0.00712396526,1617.5,0.028153467,0.028433601,0.25,0.00650449002,21.64928675,1.78,0.056587068,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-08-22,"12:15",17,0.4876292538,0.00712396526,NA,0.038938626,0.024651792,0.2,0.00402658906,14.5129251631,1.56,0.063590418,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-09-15,"13:15",2,0.6345315234,0.00588501478,NA,0.031935276,0.003501675,0.18,0.0011,14.1025675869,0.07,0.035436951,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-10-06,"12:05",6,0.3654207963,0.00588501478,NA,0.180126162,0.013166298,0.4,0.0011,10.1990900869,0.54,0.19329246,2006,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2005-11-17,"13:40",2,0.8693538489,0.01331871766,NA,0.060088743,0.008964288,0.23,0.00278763858,12.250914,0.4,0.069053031,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2005-12-15,"12:10",2,0.3156970113,0.01177002956,NA,0.111353265,0.015827571,0.17,0.0011,12.6212399131,0.96,0.127180836,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-01-31,"12:05",13,NA,0.01486740576,NA,0.143428608,0.018068643,0.27,0.00278763858,10.3792505869,1.02,0.161497251,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-02-07,"11:50",11,0.557186526,0.01734530672,NA,0.125079831,0.031795209,0.34,0.0011,11.3601164131,1.94,0.15687504,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-03-22,"12:00",24,0.3523245318,0.01362845528,NA,0.020729916,0.013026231,0.01,0.00247790096,11.8105176631,0.92,0.033756147,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-04-25,"12:30",29,0.3897504342,0.01331871766,NA,0.02661273,0.008263953,0.12,0.0011,11.62035225,0.48,0.034876683,2006,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-05-24,"15:15",33,0.9939014253,0.01424793052,NA,0.031795209,0.007423551,0.04,0.0011,13.6121226631,0.48,0.03921876,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-06-14,"12:15",28,0.4659889023,0.02601796008,NA,0.093564756,0.025912395,0.27,0.0011,15.61391,1.58,0.119477151,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-07-20,"11:45",5,0.7949922786,0.01579661862,NA,0.083059731,0.017088174,0.33,0.0011,21.6893184131,0.89,0.100147905,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-08-22,"12:45",3,0.5620748643,0.01300898004,NA,0.084880602,0.021570318,0.25,0.0011,13.5520691631,1.29,0.10645092,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-09-14,"13:30",1,0.5735183382,0.02292058388,NA,0.060088743,0.018909045,0.24,0.0011,16.1443865869,1.11,0.078997788,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-10-26,"10:50",2,0.3977202465,0.0092921286,NA,0.039919095,0.011065293,0.19,0.0011,13.5120375,0.59,0.050984388,2007,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2006-11-29,"14:30",21,0.4342777335,0.00960186622,NA,0.071574237,0.020449782,0.23,0.0011,11.50024525,1.22,0.092024019,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2006-12-20,"12:30",21,0.5396921577,0.01053107908,NA,0.111493332,0.024511725,0.15,0.0011,11.6603839131,1.6,0.136005057,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-01-21,"12:30",23,0.6817341024,0.01177002956,NA,0.117516213,0.027733266,0.53,0.0011,12.70131525,1.45,0.145249479,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-02-20,"14:20",11,0.5322966201,0.01022134146,NA,0.396669744,0.093704823,1.12,0.00247790096,13.60211775,5.57,0.490374567,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-03-16,"14:00",29,0.5040030861,0.00588501478,NA,0.082779597,0.009384489,0.14,0.0011,11.650379,0.53,0.092164086,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-04-24,"11:50",19,0.41039631,0.01951347006,NA,0.070313634,0.027032931,0.14,0.0011,13.8923803369,1.79,0.097346565,2007,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-05-17,"13:30",31,0.4695606108,0.0077434405,NA,0.211781304,0.019749447,0.39,0.0011,10.3191970869,1.02,0.231530751,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-06-05,"13:00",30,0.4720117833,0.01889399482,NA,0.095945895,0.018068643,0.28,0.0011,13.8723585,1.01,0.114014538,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-07-30,"13:10",3,0.4690703763,0.02663743532,NA,0.081799128,0.024651792,0.29,0.0011,20.9066291369,1.47,0.10645092,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-08-09,"11:50",2,1.615112577,0.01115055432,NA,0.063870552,0.016107705,0.17,0.0011,18.5765533369,0.98,0.079978257,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-09-03,"12:20",13,0.6936958242,0.0108408167,NA,0.137825928,0.019329246,0.32,0.00278763858,12.5111498369,1.07,0.157155174,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-10-15,"13:00",1,0.5947945155,0.01672583148,NA,0.03641742,0.008824221,0.18,0.0011,13.7502457131,0.45,0.045241641,2008,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2007-11-26,"14:25",13,0.7392596193,0.0356198263,NA,0.032495544,0.005042412,0.07,0.00433632668,8.8178595869,0.29,0.037537956,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2007-12-10,"12:00",11,0.4222039581,0.00433632668,NA,0.044541306,0.009944757,0.54,0.0011,8.46153815,0.17,0.054486063,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-01-17,"14:00",14,0.6192922338,0.00960186622,NA,0.035857152,0.011625561,0.19,0.00340711382,9.5084748369,0.64,0.047482713,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-02-27,"13:42",16,0.8567478189,0.01610635624,NA,0.074655711,0.024931926,0.16,0.00960186622,10.3191970869,1.63,0.099587637,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-03-27,"13:20",24,0.7757750862,0.00960186622,NA,0.14847102,0.037117755,0.81,0.00588501478,8.5155863,1.84,0.185588775,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-04-23,"13:00",29,0.5183739603,0.01207976718,NA,0.064290753,0.01260603,0.17,0.00340711382,9.6806242,0.73,0.076896783,2008,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-05-21,"12:40",36,0.6891156333,0.00495580192,NA,0.046922445,0.007843752,0.14,0.00278763858,8.0351583,0.42,0.054766197,2009,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2008-06-25,"13:15",21,0.5253492969,0.00743370288,NA,0.038518425,0.017228241,0.17,0.0061947524,14.8732461631,1.06,0.055746666,2009,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2008-07-24,"13:15",36,0.5637556683,0.00805317812,NA,0.128301372,0.03921876,0.79,0.0011,9.09810525,2.01,0.167520132,2009,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2008-08-07,"11:15",38,0.5757454035,0.00433632668,NA,0.06863283,0.0012,0.07,0.0011,12.2709358369,0.09,0.06983283,2009,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2008-09-18,"14:30",9,0.5177576655,0.0108408167,NA,0.057567537,0.014987169,0.25,0.0011,13.451984,0.82,0.072554706,2009,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2008-11-06,"13:30",3,0.515866761,0.01362845528,NA,0.067092093,0.013586499,0.24,0.0011,15.8441190869,0.73,0.080678592,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2008-12-09,"13:50",4,0.5301816084,0.01146029194,NA,0.389946528,0.030534606,0.74,0.0046460643,12.9215074131,1.44,0.420481134,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-01-08,"12:45",4,0.9261089973,0.00898239098,NA,0.933826689,0.059248341,1.04,0.0011,10.8296518369,3.18,0.99307503,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-02-17,"11:45",21,0.8224454106,0.01362845528,NA,0.139226598,0.046782378,0.63,0.0011,9.743680375,2.72,0.186008976,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-03-03,"10:00",27,2.1849751665,0.01269924242,NA,0.038378358,0.012325896,0.12,0.0011,9.521482425,0.76,0.050704254,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-04-21,"14:45",37,1.3499237259,0.00557527716,NA,0.037397889,0.010505025,0.23,0.0011,9.7516915119,0.52,0.047902914,2009,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-05-26,"13:50",41,0.5451547707,0.00588501478,NA,0.040479363,0.01260603,0.15,0.0011,8.8238649369,0.75,0.053085393,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-06-18,"11:47",16,0.9593889165,0.01486740576,NA,0.048743316,0.036557487,0.31,0.0011,17.26538125,2.3,0.085300803,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-07-07,"13:50",7,0.9222991749,0.00495580192,NA,0.043840971,0.008263953,0.29,0.0011,22.36992875,0.3,0.052104924,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-08-14,"11:55",6,0.9428470038,0.00712396526,NA,0.061769547,0.010224891,0.24,0.0011,18.8668039131,0.49,0.071994438,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-09-03,"13:00",9,0.5297614074,0.00805317812,NA,0.073675242,0.012746097,0.25,0.0011,18.9168525,0.66,0.086421339,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-10-13,"16:15",1,0.4384937502,0.00185842572,NA,0.036977688,0.009104355,0.21,0.0011,14.9933531631,0.44,0.046082043,2010,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2009-11-23,"15:30",25,0.6267297915,0.00557527716,NA,0.066111624,0.013446432,0.18,0.0011,9.7186620869,0.78,0.079558056,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2009-12-07,"13:45",3,0.7404782022,0.00743370288,NA,0.023951457,0.009664623,0.21,0.0011,13.2317918369,0.49,0.03361608,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-01-19,"14:15",2,1.1684249073,0.01207976718,NA,0.237693699,0.050844321,0.37,0.00247790096,11.1098975,3.26,0.28853802,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-02-18,"14:10",2,1.1415880701,0.0077434405,NA,0.302964921,0.05882814,0.65,0.0011,10.9097151631,3.55,0.361793061,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-03-11,"12:40",17,1.544518809,0.00836291574,NA,0.125079831,0.057707604,0.68,0.00340711382,8.3474365,3.45,0.182787435,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-04-12,"9:15",19,1.4713057881,0.01022134146,NA,0.100147905,0.034176348,0.45,0.00278763858,9.3813535881,1.99,0.134324253,2010,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-05-04,"13:15",19,1.3977846198,0.0185842572,NA,0.153093231,0.061769547,0.88,0.0011,10.4092773369,3.53,0.214862778,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-06-28,"13:15",28,0.9401857308,0.00743370288,NA,0.02941407,0.007703685,0.14,0.0011,12.371021,0.41,0.037117755,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-07-20,"14:05",9,0.9261089973,0.01115055432,NA,0.072974907,0.008964288,0.31,0.0011,18.5665364131,0.33,0.081939195,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-08-13,"13:30",16,0.8760490515,0.01146029194,NA,0.069333165,0.026752797,0.23,0.00557527716,16.8049750869,1.68,0.096085962,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-09-14,"13:20",3,0.6367866021,0.00960186622,NA,0.027733266,0.005322546,0.22,0.0011,18.6045743,0.17,0.033055812,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-10-05,"12:15",1,0.6518998314,0.00557527716,NA,0.018628911,0.004762278,0.3,0.0011,11.8105176631,0.03,0.023391189,2011,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2010-11-03,"15:35",4,0.453677013,0.0511067073,NA,0.065411289,0.013166298,0.31,0.00247790096,11.9906781631,0.63,0.078577587,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2010-12-13,"14:10",5,0.8031301713,0.00681422764,NA,0.024791859,0.005882814,0.07,0.0011,9.8127419,0.35,0.030674673,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-01-10,"15:30",8,0.6114905019,0.01641609386,NA,0.083760066,0.020029581,0.11,0.0011,8.2713727369,1.32,0.103789647,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-02-03,"14:20",4,0.740114028,0.00991160384,NA,0.060789078,0.012185829,0.14,0.0011,7.5307089,0.73,0.072974907,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-03-21,"16:30",21,0.7255610667,0.00836291574,NA,0.018068643,0.00980469,0.06,0.0011,7.8059581119,0.64,0.027873333,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-04-13,"11:30",25,0.8555992695,0.00340711382,NA,0.073815309,0.009104355,0.02,0.01177002956,7.7178716381,0.62,0.082919664,2011,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-05-04,"12:00",31,0.9938313918,0.01053107908,NA,0.04061943,0.004061943,0.06,0.0011,11.049844,0.23,0.044681373,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-06-14,"11:30",39,0.8915824818,0.02199137102,NA,0.038238291,0.002521206,0.09,0.0011,10.47933575,0.09,0.040759497,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-07-11,"12:43",27,0.8725473765,0.01022134146,NA,0.04061943,0.010224891,0.16,0.0011,20.7284624131,0.57,0.050844321,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-08-02,"13:45",26,1.0374062355,0.01889399482,NA,0.041459832,0.037257822,0.15,0.0011,12.4711061631,2.51,0.078717654,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-09-13,"11:00",4,1.1093166333,0.00681422764,NA,0.044541306,0.005322546,0.19,0.00712396526,23.2907530869,0.19,0.049863852,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-10-05,"12:00",3,0.8306393301,0.00712396526,NA,0.017788509,0.015267303,0.03,0.0011,18.0761035,1.06,0.033055812,2012,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2011-11-09,"15:30",6,0.7493864634,0.0170355691,NA,0.205338222,0.021990519,0.41,0.0011,11.8205345869,1.17,0.227328741,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2011-12-13,"12:45",11,0.6859781325,0.015486881,NA,NA,0.078577587,0.9,0.00278763858,6.9411877119,4.72,NA,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2012-01-11,"12:20",18,0.6418010007,0.00960186622,NA,0.100287972,0.042720435,0.34,0.00681422764,8.0671908369,2.71,0.143008407,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2012-02-21,"13:10",22,0.6751789668,0.00681422764,NA,0.073955376,0.011765628,0.13,0.0011,8.5586206381,0.71,0.085721004,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2012-03-21,"13:00",27,0.6052575204,0.108408167,NA,0.028993869,0.030254472,0.04,0.0011,8.30539905,2.12,0.059248341,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2012-04-26,"11:25",25,0.7327184904,0.01920373244,NA,0.043140636,0.01260603,0.16,0.00247790096,8.9910058381,0.74,0.055746666,2012,"B_Dry",NA,"TS/PH7a"
"TS/PH7a",2012-05-17,"13:50",24,0.7042848894,0.00867265336,NA,0.048743316,0.012045762,0.18,0.0011,9.0070281119,0.68,0.060789078,2013,"A_Wet",NA,"TS/PH7a"
"TS/PH7a",2012-06-21,"11:50",8,0.7203925944,0.00960186622,NA,0.054766197,0.017648442,0.34,0.00247790096,11.9106148369,0.92,0.072414639,2013,"A_Wet",NA,"TS/PH7a"
